cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count
487003,4-(4-bromothiophene-2-carbonyl)-3-(dimethylamino)-5-ethyl-6-methyl-1H-pyridin-2-one,CCC1=C(NC(=O)C(=C1C(=O)C2=CC(=CS2)Br)N(C)C)C,369.28400000000005,21,15,2,2,1,1,2
213934,"1,3,4,5,5-pentachloro-3-(2,2-dichlorocyclopropyl)-2,2-dimethylbicyclo[2.2.1]heptane",CC1(C2(CC(C1(C3CC3(Cl)Cl)Cl)(C(C2)(Cl)Cl)Cl)Cl)C,405.407,19,12,0,0,0,7,0
150648,"acetic acid;(3S,4R,5R)-1-amino-3,4,5,6-tetrahydroxyhexan-2-one",CC(=O)O.C(C(C(C(C(=O)CN)O)O)O)O,239.224,16,8,7,1,0,0,0
903333,"N-(5-methyl-1,3,4-thiadiazol-2-yl)cyclopropanecarboxamide",CC1=NN=C(S1)NC(=O)C2CC2,183.236,12,7,1,3,1,0,1
753259,"methyl (3S,3aR)-3-hydroxy-3-(trifluoromethyl)-3a,4,5,6,7,8-hexahydrocyclohepta[c]pyrazole-2-carboxylate",COC(=O)N1C(C2CCCCCC2=N1)(C(F)(F)F)O,280.2459999999999,19,11,3,2,0,3,0
334828,"ethyl 2-[[4-[(2,4-diaminopteridin-6-yl)methylamino]benzoyl]amino]-3-(dimethylsulfamoyl)propanoate",CCOC(=O)C(CS(=O)(=O)N(C)C)NC(=O)C1=CC=C(C=C1)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,517.5720000000002,36,21,5,9,1,0,3
769865,"(1R,6S)-N-[(4-methylsulfanylphenyl)methylideneamino]bicyclo[4.1.0]heptane-7-carboxamide",CSC1=CC=C(C=C1)C=NNC(=O)C2C3C2CCCC3,288.4160000000001,20,16,1,2,1,0,1
902591,"(3S,5S)-3,5-dimethyl-1-(4-phenylphenyl)sulfonylpiperidine",CC1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C,329.46500000000003,23,19,2,1,1,0,2
362148,1-hydroxy-2-[(2-hydroxy-3-prop-2-enylphenyl)methylideneamino]guanidine,C=CCC1=C(C(=CC=C1)C=NN=C(N)NO)O,234.259,17,11,2,4,0,0,1
418085,"9-propyl-9lambda4-thiabicyclo[6.1.0]nonane;2,4,6-trinitrobenzenesulfonic acid",CCCS1C2C1CCCCCC2.C1=C(C=C(C(=C1[N+](=O)[O-])S(=O)(=O)O)[N+](=O)[O-])[N+](=O)[O-],479.53300000000013,31,17,9,3,2,0,1
137119,"tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaene-15,15,16,16-tetracarbonitrile",C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C(C3(C#N)C#N)(C#N)C#N,306.328,24,20,0,4,0,0,2
797616,"(3aR,4R,9bS)-4-(2-chloro-5-nitrophenyl)-6-fluoro-3a,4,5,9b-tetrahydro-3H-cyclopenta[c]quinoline",C1C=CC2C1C(NC3=C2C=CC=C3F)C4=C(C=CC(=C4)[N+](=O)[O-])Cl,344.773,24,18,2,2,0,2,2
539996,"1,5,9-trimethyl-11,14,15-trioxatetracyclo[10.2.1.04,13.08,13]pentadecan-10-ol",CC1CCC2C(C(OC3C24C1CCC(O3)(O4)C)O)C,268.35299999999995,19,15,4,0,0,0,0
588934,1-(benzenesulfonyl)pyrazole,C1=CC=C(C=C1)S(=O)(=O)N2C=CC=N2,208.242,14,9,2,2,1,0,2
111342,dimethyl 2-(octadecylamino)butanedioate,CCCCCCCCCCCCCCCCCCNC(CC(=O)OC)C(=O)OC,413.6430000000001,29,24,4,1,0,0,0
334618,"oxalic acid;3-(2-piperidin-1-ylethyl)-2,4,7,8,9,10-hexahydropyridazino[1,2-a][1,2,5]triazepine-1,5-dione",C1CCN(CC1)CCN2CC(=O)N3CCCCN3C(=O)C2.C(=O)(C(=O)O)O,384.4330000000001,27,17,6,4,0,0,0
253481,"4-[(3,4-diethoxyphenyl)methylidene]-2-phenyl-1,3-oxazol-5-one",CCOC1=C(C=C(C=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3)OCC,337.37500000000006,25,20,4,1,0,0,2
489132,"2-(2,4-difluorophenyl)-3-(dimethylamino)-1-(1,2,4-triazol-1-yl)butan-2-ol",CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N(C)C,296.321,21,14,1,4,0,2,2
128474,"2-[nitroso-[(4R)-4-[(3R,5S,7R,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]ethanesulfonic acid",CC(CCC(=O)N(CCS(=O)(=O)O)N=O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,544.7110000000005,37,26,8,2,1,0,0
280465,"4-[formyl(methyl)amino]-3,5-dimethylbenzoic acid",CC1=CC(=CC(=C1N(C)C=O)C)C(=O)O,207.22899999999998,15,11,3,1,0,0,1
471436,[5-tert-butyl-4-[[6-hydroxy-2-[2-(4-hydroxyphenyl)ethyl]-2-methyl-4-oxo-3H-pyran-5-yl]sulfanyl]-2-methylphenyl] N-ethylsulfamate,CCNS(=O)(=O)OC1=CC(=C(C=C1C)SC2=C(OC(CC2=O)(C)CCC3=CC=C(C=C3)O)O)C(C)(C)C,549.7110000000004,37,27,7,1,2,0,2
259962,N-[4-[4-[[2-(tert-butylamino)acetyl]amino]phenyl]sulfonylphenyl]-2-(2-methylpropylamino)acetamide,CC(C)CNCC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CNC(C)(C)C,474.62700000000024,33,24,4,4,1,0,2
147721,"hexacyclo[16.3.1.02,7.08,21.011,20.014,19]docosa-1(22),2(7),3,5,8(21),9,11(20),12,14(19),15,17-undecaen-6-amine",C1=CC2=C3C(=C1)C=C4C5=C(C6=C4C3=C(C=C2)C=C6)C(=CC=C5)N,291.353,23,22,0,1,0,0,5
101515,N-(2-chloro-7H-purin-6-yl)hydroxylamine,C1=NC2=C(N1)C(=NC(=N2)Cl)NO,185.574,12,5,1,5,0,1,2
53064,3-(2-chlorophenyl)-5-[(2-methylphenyl)methylidene]-2-sulfanylimidazol-4-one,CC1=CC=CC=C1C=C2C(=O)N(C(=N2)S)C3=CC=CC=C3Cl,328.82400000000007,22,17,1,2,1,1,2
304310,1-(1-methylimidazol-2-yl)-2-phenylpropan-2-ol,CC(CC1=NC=CN1C)(C2=CC=CC=C2)O,216.28400000000002,16,13,1,2,0,0,2
991308,"(6R)-2-acetamido-6-tert-butyl-N-(3-methylphenyl)-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",CC1=CC(=CC=C1)NC(=O)C2=C(SC3=C2CCC(C3)C(C)(C)C)NC(=O)C,384.54500000000013,27,22,2,2,1,0,2
906142,"(1R,4S,5R,8S,9S,12S,14S)-8,12-dimethyl-4-[(1-methylpiperidin-1-ium-1-yl)methyl]-2,13-dioxatetracyclo[7.5.0.01,5.012,14]tetradecan-3-one",CC1CCC2C(C(=O)OC23C1CCC4(C3O4)C)C[N+]5(CCCCC5)C,348.5070000000002,25,21,3,1,0,0,0
645271,"N-(1,3-benzodioxol-5-ylmethyl)-2-[3-(2-methoxyphenyl)-6-oxopyridazin-1-yl]acetamide",COC1=CC=CC=C1C2=NN(C(=O)C=C2)CC(=O)NCC3=CC4=C(C=C3)OCO4,393.39900000000017,29,21,5,3,0,0,3
260331,4-chloro-7-fluoro-9H-fluoren-2-amine,C1C2=C(C=CC(=C2)F)C3=C1C=C(C=C3Cl)N,233.67299999999997,16,13,0,1,0,2,2
907341,"(1S,9R)-11-(2-aminoacetyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one",C1C2CN(CC1C3=CC=CC(=O)N3C2)C(=O)CN,247.29799999999994,18,13,2,3,0,0,1
946142,"ethyl (2R,3R)-3-(1,3-benzodioxol-5-yl)-2-cyano-3-phenylpropanoate",CCOC(=O)C(C#N)C(C1=CC=CC=C1)C2=CC3=C(C=C2)OCO3,323.34800000000007,24,19,4,1,0,0,2
167458,1-[2-[1-(4-chlorophenyl)-1-phenylethoxy]ethyl]azocane,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN3CCCCCCC3,371.95200000000034,26,23,1,1,0,1,2
852994,"(1S,4aR,10aS)-6-hydroxy-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",CC12CCCC(C1CCC3=C2C=C(C=C3)O)(C)C(=O)O,274.36,20,17,3,0,0,0,1
343342,"3-amino-6-[2-(3-amino-5-oxoimidazo[2,1-c][1,2,4]triazol-6-yl)-3-oxooctan-2-yl]imidazo[2,1-c][1,2,4]triazol-5-one",CCCCCC(=O)C(C)(C1=NC2=NN=C(N2C1=O)N)C3=NC4=NN=C(N4C3=O)N,398.38700000000017,29,16,3,10,0,0,2
979110,"(4E)-4-[(3-chloro-5-ethoxy-4-propan-2-yloxyphenyl)methylidene]-2-(4-methoxyphenyl)-1,3-oxazol-5-one",CCOC1=C(C(=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=C(C=C3)OC)Cl)OC(C)C,415.87300000000016,29,22,5,1,0,1,2
605749,"tetracyclo[10.2.1.05,14.08,13]pentadeca-1,3,5(14),8(13),9,11-hexaene",C1CC2=C3C(=CC=C2)CC4=CC=CC1=C43,192.26099999999997,15,15,0,0,0,0,2
756158,"3-[(2S,6R)-2,6-dimethylmorpholin-4-yl]-N-(3-methoxyphenyl)propanamide",CC1CN(CC(O1)C)CCC(=O)NC2=CC(=CC=C2)OC,292.379,21,16,3,2,0,0,1
327906,1-(4-bromophenyl)-3-(4-ethoxyphenyl)-6-hydroxy-5-[(4-methylphenyl)diazenyl]-2-sulfanylidenepyrimidin-4-one,CCOC1=CC=C(C=C1)N2C(=O)C(=C(N(C2=S)C3=CC=C(C=C3)Br)O)N=NC4=CC=C(C=C4)C,537.4390000000001,34,25,3,4,1,1,4
199056,"3,5-dimethyl-4-phenyldiazenylpyrazole-1-carboximidamide;hydrochloride",CC1=C(C(=NN1C(=N)N)C)N=NC2=CC=CC=C2.Cl,278.747,19,12,0,6,0,1,2
800191,3-(4-propan-2-ylanilino)-1-thiophen-2-ylpropan-1-one,CC(C)C1=CC=C(C=C1)NCCC(=O)C2=CC=CS2,273.40099999999995,19,16,1,1,1,0,2
167083,"5-amino-3-ethyl-3-phenylpyridine-2,6-dione",CCC1(C=C(C(=O)NC1=O)N)C2=CC=CC=C2,230.267,17,13,2,2,0,0,1
522470,"13-methyl-8,9,11,12,14,15,16,17-octahydrocyclopenta[a]phenanthrene-3,17-diol",CC12CCC3C(C1CCC2O)C=CC4=C3C=CC(=C4)O,270.372,20,18,2,0,0,0,1
539729,2-[(2-hydroxy-2-methyl-4-phenylbut-3-ynyl)amino]hexanoic acid,CCCCC(C(=O)O)NCC(C)(C#CC1=CC=CC=C1)O,289.37499999999994,21,17,3,1,0,0,1
489492,5-amino-1-[3-fluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]triazole-4-carboxamide,C(C1C(C(C(O1)N2C(=C(N=N2)C(=O)N)N)F)O)O,261.21299999999997,18,8,4,5,0,1,1
522988,butyl N-(4-methoxyphenyl)carbamate,CCCCOC(=O)NC1=CC=C(C=C1)OC,223.272,16,12,3,1,0,0,1
921778,"(2S)-2-hydroxy-6-methoxy-2-(1,1,2,2,2-pentafluoroethyl)-3H-chromen-4-one",COC1=CC2=C(C=C1)OC(CC2=O)(C(C(F)(F)F)(F)F)O,312.18999999999994,21,12,4,0,0,5,1
323529,ethyl N-[6-amino-5-nitro-4-(2-phenylethylamino)-2-pyridinyl]carbamate,CCOC(=O)NC1=NC(=C(C(=C1)NCCC2=CC=CC=C2)[N+](=O)[O-])N,345.3590000000001,25,16,4,5,0,0,2
521531,"2-[(2-chlorophenyl)methyl]-4,5-dihydro-1H-imidazole;hydrochloride",C1CN=C(N1)CC2=CC=CC=C2Cl.Cl,231.126,14,10,0,2,0,2,1
24303,"diethyl-(5-phenyl-1,3,4-oxadiazol-2-yl)azanium chloride",CC[NH+](CC)C1=NN=C(O1)C2=CC=CC=C2.[Cl-],253.73300000000003,17,12,1,3,0,1,2
94424,"1-cyano-2,3-dimethylguanidine",CNC(=NC)NC#N,112.136,8,4,0,4,0,0,0
991149,"3-methyl-N-phenyl-5-(phenyliminomethyl)-1-pyridin-2-yl-6,7-dihydroindazol-4-amine",CC1=NN(C2=C1C(=C(CC2)C=NC3=CC=CC=C3)NC4=CC=CC=C4)C5=CC=CC=N5,405.5050000000001,31,26,0,5,0,0,4
412345,"1-methyl-3,4-diphenylpiperidin-4-ol",CN1CCC(C(C1)C2=CC=CC=C2)(C3=CC=CC=C3)O,267.372,20,18,1,1,0,0,2
529997,9-ethyl-8-propylheptadecane,CCCCCCCCC(CC)C(CCC)CCCCCCC,310.61000000000007,22,22,0,0,0,0,0
479442,2-(8-methylnonylsulfonyl)acetamide,CC(C)CCCCCCCS(=O)(=O)CC(=O)N,263.40299999999996,17,12,3,1,1,0,0
252423,"1,3-dimethyl-8-(2-pyridin-2-ylethenyl)-7H-purine-2,6-dione",CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C=CC3=CC=CC=N3,283.291,21,14,2,5,0,0,3
225596,4-methyl-N-(4-phenylbutyl)benzenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)NCCCCC2=CC=CC=C2,303.42699999999996,21,17,2,1,1,0,2
611681,"dimethyl 2-carbamoyl-1,3-thiazole-4,5-dicarboxylate",COC(=O)C1=C(SC(=N1)C(=O)N)C(=O)OC,244.22799999999998,16,8,5,2,1,0,1
51022,N-[2-[2-[2-(2-methoxyphenoxy)ethoxy]ethoxy]ethyl]aniline,COC1=CC=CC=C1OCCOCCOCCNC2=CC=CC=C2,331.4119999999999,24,19,4,1,0,0,2
52996,"bis[2-(diethylamino)ethyl] 9,10-dihydroanthracene-9,10-dicarboxylate",CCN(CC)CCOC(=O)C1C2=CC=CC=C2C(C3=CC=CC=C13)C(=O)OCCN(CC)CC,466.62200000000036,34,28,4,2,0,0,2
295024,1-(2-ethylphenyl)-3-(2-methoxyphenyl)urea,CCC1=CC=CC=C1NC(=O)NC2=CC=CC=C2OC,270.332,20,16,2,2,0,0,2
518935,"4-(3-hydroxy-3-methylpent-4-enyl)-4a,8,8-trimethyl-3-methylidene-2,4,5,6,7,8a-hexahydro-1H-naphthalen-1-ol",CC1(CCCC2(C1C(CC(=C)C2CCC(C)(C=C)O)O)C)C,306.49,22,20,2,0,0,0,0
626544,1-methoxy-2-[1-(4-methoxyphenyl)cyclohexyl]benzene,COC1=CC=C(C=C1)C2(CCCCC2)C3=CC=CC=C3OC,296.40999999999997,22,20,2,0,0,0,2
925200,N-methyl-2-[methyl-(4-methylphenyl)sulfonylamino]acetamide,CC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)NC,256.32699999999994,17,11,3,2,1,0,1
883792,"2-(4-chlorophenoxy)-N-(3,4-difluorophenyl)-2-methylpropanamide",CC(C)(C(=O)NC1=CC(=C(C=C1)F)F)OC2=CC=C(C=C2)Cl,325.74199999999996,22,16,2,1,0,3,2
686042,"(2S)-2-(furan-2-yl)-3-(4-methoxyphenyl)-1,3-thiazolidine",COC1=CC=C(C=C1)N2CCSC2C3=CC=CO3,261.346,18,14,2,1,1,0,2
705189,"N-(4-fluorophenyl)-6-phenylthieno[2,3-d]pyrimidin-4-amine",C1=CC=C(C=C1)C2=CC3=C(N=CN=C3S2)NC4=CC=C(C=C4)F,321.38,23,18,0,3,1,1,4
493447,"(2R,3R,5S)-2-[7-(cycloheptylamino)imidazo[4,5-b]pyridin-3-yl]-5-(hydroxymethyl)oxolan-3-ol",C1CCCC(CC1)NC2=C3C(=NC=C2)N(C=N3)C4C(CC(O4)CO)O,346.43100000000015,25,18,3,4,0,0,2
299629,N-(3-methylcyclohexyl)acetamide,CC1CCCC(C1)NC(=O)C,155.24099999999999,11,9,1,1,0,0,0
562762,N-tert-butyl-1-phenylmethanesulfonamide,CC(C)(C)NS(=O)(=O)CC1=CC=CC=C1,227.329,15,11,2,1,1,0,1
8575,2-butoxycarbonylbenzoic acid,CCCCOC(=O)C1=CC=CC=C1C(=O)O,222.23999999999998,16,12,4,0,0,0,1
888325,"2-(2-methoxy-4-methylphenoxy)-N,N-dimethylethanamine",CC1=CC(=C(C=C1)OCCN(C)C)OC,209.28899999999996,15,12,2,1,0,0,1
451861,"5-bromo-1-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",C1CC(OC1CO)N2C=C(C(=O)NC2=O)Br,291.101,16,9,4,2,0,1,1
925322,"N-(2-ethylphenyl)-2,5-dimethylbenzamide",CCC1=CC=CC=C1NC(=O)C2=C(C=CC(=C2)C)C,253.34499999999997,19,17,1,1,0,0,2
277320,methyl 2-[[4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]acetate,CC(C)CC(C(=O)NCC(=O)OC)NC(=O)OC(C)(C)C,302.37100000000004,21,14,5,2,0,0,0
762848,[1-[(2-ethoxyphenyl)methyl]piperidin-4-yl]-piperidin-1-ylmethanone,CCOC1=CC=CC=C1CN2CCC(CC2)C(=O)N3CCCCC3,330.4720000000001,24,20,2,2,0,0,1
800962,"1-[(4-nitrophenyl)methyl]-1,10-phenanthrolin-1-ium",C1=CC2=C(C3=C(C=CC=[N+]3CC4=CC=C(C=C4)[N+](=O)[O-])C=C2)N=C1,316.34,24,19,2,3,0,0,4
47441,"(3S,6R,7S)-4-oxapentacyclo[9.8.0.02,8.03,5.013,18]nonadeca-1(19),2(8),9,11,13,15,17-heptaene-6,7-diol",C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C5C(O5)C(C4O)O,278.30699999999996,21,18,3,0,0,0,3
53643,"6-methyl-3-oxa-11-aza-6-azoniatetracyclo[7.6.1.02,7.012,16]hexadeca-1(16),9,12,14-tetraene chloride",C[NH+]1CCOC2C1CC3=CNC4=CC=CC2=C34.[Cl-],264.756,18,14,1,2,0,1,2
589108,diethyl 2-hydroxy-3-(2-nitroethyl)butanedioate,CCOC(=O)C(CC[N+](=O)[O-])C(C(=O)OCC)O,263.2459999999999,18,10,7,1,0,0,0
204111,"N,N-diethyl-2-[4-[2-(4-methoxyphenyl)prop-1-enyl]phenoxy]ethanamine",CCN(CC)CCOC1=CC=C(C=C1)C=C(C)C2=CC=C(C=C2)OC,339.4790000000001,25,22,2,1,0,0,2
380134,"azane;3-[(3-carboxy-2,4-dihydroxy-5-methylphenyl)-[5-(dihydroxymethylidene)-4,6-dioxocyclohex-2-en-1-ylidene]methyl]-2,6-dihydroxy-5-methylbenzoic acid",CC1=CC(=C(C(=C1O)C(=O)O)O)C(=C2C=CC(=O)C(=C(O)O)C2=O)C3=C(C(=C(C(=C3)C)O)C(=O)O)O.N,515.4270000000002,37,24,12,1,0,0,2
580097,"N-[1,1,1,3,3,3-hexafluoro-2-[(4-fluorophenyl)methylamino]propan-2-yl]butanamide",CCCC(=O)NC(C(F)(F)F)(C(F)(F)F)NCC1=CC=C(C=C1)F,360.273,24,14,1,2,0,7,1
302621,2-bromo-6-fluorobenzoic acid,C1=CC(=C(C(=C1)Br)C(=O)O)F,219.00899999999996,11,7,2,0,0,2,1
405117,"(1R,12S,14R)-1,5,9-trimethyl-12-(2-methyloxiran-2-yl)-15-oxabicyclo[12.1.0]pentadeca-4,8-diene",CC1=CCCC2(C(O2)CC(CCC(=CCC1)C)C3(CO3)C)C,304.47400000000005,22,20,2,0,0,0,0
528751,"4-methyl-6-pentyl-2-propyl-1,3,5-dithiazinane",CCCCCC1NC(SC(S1)CCC)C,247.47299999999996,15,12,0,1,2,0,0
801536,1-(4-ethoxyphenyl)sulfonyl-4-methylimidazole,CCOC1=CC=C(C=C1)S(=O)(=O)N2C=C(N=C2)C,266.322,18,12,3,2,1,0,2
576567,2-ethyl-N-[1-(1-methylpyrrol-2-yl)ethylideneamino]aniline,CCC1=CC=CC=C1NN=C(C)C2=CC=CN2C,241.33799999999997,18,15,0,3,0,0,2
293309,9-(5-hydroxypentyl)-3H-purin-6-one,C1=NC(=O)C2=C(N1)N(C=N2)CCCCCO,222.24799999999993,16,10,2,4,0,0,2
865402,"2-[[5-[(2,4-dimethylanilino)methyl]-1,3,4-oxadiazol-2-yl]sulfanyl]acetamide",CC1=CC(=C(C=C1)NCC2=NN=C(O2)SCC(=O)N)C,292.36400000000003,20,13,2,4,1,0,2
653517,"5-(1,3-benzodioxol-5-yl)-N-[(4-chlorophenyl)methyl]-1-methylimidazol-2-amine",CN1C(=CN=C1NCC2=CC=C(C=C2)Cl)C3=CC4=C(C=C3)OCO4,341.7980000000002,24,18,2,3,0,1,3
713450,"methyl 4-[[4-(dimethylamino)-6-methylsulfanyl-1,3,5-triazin-2-yl]oxy]benzoate",CN(C)C1=NC(=NC(=N1)SC)OC2=CC=C(C=C2)C(=O)OC,320.3740000000001,22,14,3,4,1,0,2
640726,"2-(3-methyl-5,6-dihydro-4H-cyclopenta[c]pyrazol-2-yl)-1,3-benzothiazole",CC1=C2CCCC2=NN1C3=NC4=CC=CC=C4S3,255.34600000000003,18,14,0,3,1,0,3
124583,"3-O-ethyl 5-O-methyl 4-(2,3-dichlorophenyl)-2-(2-hydroxyethoxymethyl)-6-methyl-1,4-dihydropyridine-3,5-dicarboxylate",CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)COCCO,444.31100000000026,29,20,6,1,0,2,1
101378,1-methyl-3-[5-[[methyl(nitroso)carbamoyl]amino]pentyl]-1-nitrosourea,CN(C(=O)NCCCCCNC(=O)N(C)N=O)N=O,274.281,19,9,4,6,0,0,0
413038,methyl N-(2-carbamimidoylsulfanylethyl)carbamate,COC(=O)NCCSC(=N)N,177.229,11,5,2,3,1,0,0
391327,"4-[(4-methoxyphenyl)diazenyl]-2,6,7-triazatricyclo[7.5.0.03,7]tetradeca-1,3,5,8-tetraen-5-amine",COC1=CC=C(C=C1)N=NC2=C3N=C4CCCCCC4=CN3N=C2N,336.399,25,18,1,6,0,0,3
833511,(4-methoxyphenyl) 3-bromo-4-methylbenzoate,CC1=C(C=C(C=C1)C(=O)OC2=CC=C(C=C2)OC)Br,321.16999999999996,19,15,3,0,0,1,2
355557,2-[[2-amino-3-(1H-indol-3-yl)propanoyl]amino]ethanesulfonic acid,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NCCS(=O)(=O)O)N,311.363,21,13,4,3,1,0,2
584930,1-[2-(1-chloro-2-phenylcyclopropyl)ethynyl]adamantane,C1C2CC3CC1CC(C2)(C3)C#CC4(CC4C5=CC=CC=C5)Cl,310.86799999999994,22,21,0,0,0,1,1
984559,"ethyl 2-[(2S)-2-(3,4-dimethoxyphenyl)-3-[hydroxy(phenyl)methylidene]-4,5-dioxopyrrolidin-1-yl]-4-methyl-1,3-thiazole-5-carboxylate",CCOC(=O)C1=C(N=C(S1)N2C(C(=C(C3=CC=CC=C3)O)C(=O)C2=O)C4=CC(=C(C=C4)OC)OC)C,508.5520000000003,36,26,7,2,1,0,3
383367,"diethyl 2-amino-5,6,7,8-tetrahydro-4H-cyclohepta[b]thiophene-3,4-dicarboxylate",CCOC(=O)C1CCCCC2=C1C(=C(S2)N)C(=O)OCC,311.4030000000001,21,15,4,1,1,0,1
791639,N-(4-ethoxyphenyl)-2-phenylacetamide,CCOC1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2,255.31699999999998,19,16,2,1,0,0,2
151276,2-(4-hydroxy-3-methoxyphenyl)acetaldehyde,COC1=C(C=CC(=C1)CC=O)O,166.176,12,9,3,0,0,0,1
208728,"2,2,4,4-tetramethyl-1-piperidin-1-ylpentan-1-one",CC(C)(C)CC(C)(C)C(=O)N1CCCCC1,225.37599999999992,16,14,1,1,0,0,0
631729,"[7-bromo-5-(2-chlorophenyl)-1-methyl-2-oxo-3H-1,4-benzodiazepin-3-yl] acetate",CC(=O)OC1C(=O)N(C2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=C3Cl)C,421.67800000000017,25,18,3,2,0,2,2
533854,pent-4-en-1-amine,C=CCCCN,85.15,6,5,0,1,0,0,0
420885,"4-[(4-methylphenyl)diazenyl]-3,5-diphenylpyrazole-1-carboximidothioic acid",CC1=CC=C(C=C1)N=NC2=C(N(N=C2C3=CC=CC=C3)C(=N)S)C4=CC=CC=C4,397.50700000000006,29,23,0,5,1,0,4
524370,"3-chloro-2-(1,3-dichloropropan-2-yloxy)oxolane",C1COC(C1Cl)OC(CCl)CCl,233.522,12,7,2,0,0,3,0
42211,4-chloro-N-[1-(dipropylamino)-3-[4-[2-(4-methylpiperazin-1-yl)ethoxy]phenyl]-1-oxopropan-2-yl]benzamide,CCCN(CCC)C(=O)C(CC1=CC=C(C=C1)OCCN2CCN(CC2)C)NC(=O)C3=CC=C(C=C3)Cl,529.1250000000003,37,29,3,4,0,1,2
47505,1-fluoro-11-methylchrysene,CC1=CC2=C(C=CC=C2F)C3=C1C4=CC=CC=C4C=C3,260.311,20,19,0,0,0,1,4
40805,"N-[(4aR,8aS)-2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-8-yl]-3,4-dichlorobenzamide",CN1CCC2CCCC(C2C1)NC(=O)C3=CC(=C(C=C3)Cl)Cl,341.2819999999999,22,17,1,2,0,2,1
143694,"3-naphthalen-1-yl-1,1-diphenylurea",C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)NC3=CC=CC4=CC=CC=C43,338.4100000000001,26,23,1,2,0,0,4
748256,3-(benzimidazol-1-yl)propanoic acid,C1=CC=C2C(=C1)N=CN2CCC(=O)O,190.20199999999997,14,10,2,2,0,0,2
349219,"16-methyl-4-oxapentacyclo[11.8.0.02,6.07,12.014,19]henicosa-1(13),2(6),7,9,11,14(19),15,17,20-nonaene-3,5-dione",CC1=CC2=C(C=C1)C=CC3=C2C4=CC=CC=C4C5=C3C(=O)OC5=O,312.32400000000007,24,21,3,0,0,0,4
843020,"1-cyclohexyl-3-(4,5,6,7-tetrahydro-1-benzothiophene-3-carbonylamino)thiourea",C1CCC(CC1)NC(=S)NNC(=O)C2=CSC3=C2CCCC3,337.51400000000024,22,16,1,3,2,0,1
496757,"3-(1,3-benzodioxol-5-yl)-1-(1-phenylethyl)-3,3a,5,6,7,7a-hexahydro-2H-indol-4-one",CC(C1=CC=CC=C1)N2CC(C3C2CCCC3=O)C4=CC5=C(C=C4)OCO5,363.45700000000005,27,23,3,1,0,0,2
544560,"2-ethyl-2-methylcyclopropane-1,1-dicarbonitrile",CCC1(CC1(C#N)C#N)C,134.182,10,8,0,2,0,0,0
156176,"2-amino-7-methyl-1,2-dihydrocyclopenta[a]naphthalen-3-one;hydrochloride",CC1=CC2=C(C=C1)C3=C(C=C2)C(=O)C(C3)N.Cl,247.72499999999997,17,14,1,1,0,1,2
635711,5-(4-pentoxyphenyl)-2-[2-[5-(4-pentoxyphenyl)pyrimidin-2-yl]ethyl]pyrimidine,CCCCCOC1=CC=C(C=C1)C2=CN=C(N=C2)CCC3=NC=C(C=N3)C4=CC=C(C=C4)OCCCCC,510.68200000000036,38,32,2,4,0,0,4
936517,"4-(methylamino)-6-morpholin-4-yl-1,3,5-triazine-2-carboxamide",CNC1=NC(=NC(=N1)C(=O)N)N2CCOCC2,238.25099999999995,17,9,2,6,0,0,1
